14	-180 -85 -179 -84
14	-179 -21 -178 -20
14	-179 28 -178 29
14	-175 -5 -174 -4
14	-174 60 -173 61
14	-171 25 -170 26
14	-170 -85 -169 -84
14	-169 63 -168 64
14	-168 59 -167 60
14	-166 67 -165 68
14	-166 68 -165 69
14	-165 23 -164 24
14	-163 6 -162 7
14	-163 58 -162 59
14	-161 4 -160 5
14	-161 22 -160 23
14	-161 68 -160 69
14	-160 -87 -159 -86
14	-158 -21 -157 -20
14	-158 63 -157 64
14	-157 -86 -156 -85
14	-157 68 -156 69
14	-155 -87 -154 -86
14	-155 62 -154 63
14	-153 -87 -152 -86
14	-153 61 -152 62
14	-153 68 -152 69
14	-150 -86 -149 -85
14	-150 -78 -149 -77
14	-148 -78 -147 -77
14	-145 -18 -144 -17
14	-145 -16 -144 -15
14	-144 68 -143 69
14	-143 69 -142 70
14	-142 -76 -141 -75
14	-142 59 -141 60
14	-141 63 -140 64
14	-140 -22 -139 -21
14	-139 -86 -138 -85
14	-139 -20 -138 -19
14	-139 -15 -138 -14
14	-137 -75 -136 -74
14	-137 -23 -136 -22
14	-135 -75 -134 -74
14	-134 64 -133 65
14	-133 67 -132 68
14	-132 67 -131 68
14	-131 62 -130 63
14	-131 70 -130 71
14	-129 -25 -128 -24
14	-129 62 -128 63
14	-127 60 -126 61
14	-124 63 -123 64
14	-123 64 -122 65
14	-123 69 -122 70
14	-123 76 -122 77
14	-120 60 -119 61
14	-120 67 -119 68
14	-118 -75 -117 -74
14	-117 64 -116 65
14	-117 75 -116 76
14	-116 66 -115 67
14	-116 68 -115 69
14	-116 75 -115 76
14	-114 30 -113 31
14	-113 66 -112 67
14	-112 -75 -111 -74
14	-111 -76 -110 -75
14	-111 -75 -110 -74
14	-111 19 -110 20
14	-110 10 -109 11
14	-109 76 -108 77
14	-108 65 -107 66
14	-107 60 -106 61
14	-107 65 -106 66
14	-106 57 -105 58
14	-106 73 -105 74
14	-104 65 -103 66
14	-104 76 -103 77
14	-103 -74 -102 -73
14	-102 -75 -101 -74
14	-102 63 -101 64
14	-100 68 -99 69
14	-99 57 -98 58
14	-98 58 -97 59
14	-98 74 -97 75
14	-97 27 -96 28
14	-97 70 -96 71
14	-97 72 -96 73
14	-96 70 -95 71
14	-96 72 -95 73
14	-95 65 -94 66
14	-93 65 -92 66
14	-93 75 -92 76
14	-92 64 -91 65
14	-92 65 -91 66
14	-91 0 -90 1
14	-91 57 -90 58
14	-91 65 -90 66
14	-91 66 -90 67
14	-91 77 -90 78
14	-90 56 -89 57
14	-90 71 -89 72
14	-90 72 -89 73
14	-89 29 -88 30
14	-89 82 -88 83
14	-88 82 -87 83
14	-87 68 -86 69
14	-86 71 -85 72
14	-85 -80 -84 -79
14	-85 71 -84 72
14	-84 -79 -83 -78
14	-84 67 -83 68
14	-84 73 -83 74
14	-83 62 -82 63
14	-83 70 -82 71
14	-82 -80 -81 -79
14	-82 70 -81 71
14	-82 75 -81 76
14	-81 63 -80 64
14	-80 71 -79 72
14	-79 55 -78 56
14	-77 60 -76 61
14	-76 -81 -75 -80
14	-76 57 -75 58
14	-76 58 -75 59
14	-76 61 -75 62
14	-75 65 -74 66
14	-74 23 -73 24
14	-74 54 -73 55
14	-74 62 -73 63
14	-72 -71 -71 -70
14	-72 67 -71 68
14	-71 61 -70 62
14	-71 76 -70 77
14	-70 56 -69 57
14	-70 57 -69 58
14	-70 76 -69 77
14	-69 -76 -68 -75
14	-69 19 -68 20
14	-69 52 -68 53
14	-68 11 -67 12
14	-68 68 -67 69
14	-67 -66 -66 -65
14	-67 76 -66 77
14	-67 77 -66 78
14	-66 60 -65 61
14	-66 67 -65 68
14	-65 76 -64 77
14	-64 4 -63 5
14	-64 5 -63 6
14	-64 47 -63 48
14	-64 76 -63 77
14	-64 80 -63 81
14	-63 -64 -62 -63
14	-63 67 -62 68
14	-61 -74 -60 -73
14	-61 43 -60 44
14	-60 43 -59 44
14	-59 75 -58 76
14	-58 -84 -57 -83
14	-55 70 -54 71
14	-53 -83 -52 -82
14	-46 -25 -45 -24
14	-44 82 -43 83
14	-43 -24 -42 -23
14	-43 82 -42 83
14	-42 64 -41 65
14	-42 82 -41 83
14	-41 65 -40 66
14	-40 83 -39 84
14	-39 82 -38 83
14	-36 83 -35 84
14	-35 83 -34 84
14	-34 68 -33 69
14	-34 83 -33 84
14	-31 -80 -30 -79
14	-31 68 -30 69
14	-30 69 -29 70
14	-30 73 -29 74
14	-28 -57 -27 -56
14	-28 69 -27 70
14	-27 -81 -26 -80
14	-27 69 -26 70
14	-26 70 -25 71
14	-23 76 -22 77
14	-22 73 -21 74
14	-20 76 -19 77
14	-20 81 -19 82
14	-19 77 -18 78
14	-19 78 -18 79
14	-18 80 -17 81
14	-15 18 -14 19
14	-14 7 -13 8
14	-14 25 -13 26
14	-12 -75 -11 -74
14	-12 24 -11 25
14	-8 24 -7 25
14	-5 24 -4 25
14	-5 26 -4 27
14	-5 29 -4 30
14	-5 59 -4 60
14	-4 -72 -3 -71
14	-4 49 -3 50
14	-3 -72 -2 -71
14	-1 21 0 22
14	-1 22 0 23
14	-1 26 0 27
14	1 17 2 18
14	1 53 2 54
14	2 21 3 22
14	2 26 3 27
14	2 52 3 53
14	3 -73 4 -72
14	3 29 4 30
14	4 24 5 25
14	4 26 5 27
14	8 -2 9 -1
14	8 20 9 21
14	10 27 11 28
14	10 28 11 29
14	11 18 12 19
14	12 19 13 20
14	12 25 13 26
14	13 -72 14 -71
14	13 15 14 16
14	14 -26 15 -25
14	16 77 17 78
14	18 79 19 80
14	19 -71 20 -70
14	19 -21 20 -20
14	22 24 23 25
14	23 77 24 78
14	24 -72 25 -71
14	25 15 26 16
14	28 13 29 14
14	35 16 36 17
14	35 19 36 20
14	35 20 36 21
14	35 26 36 27
14	36 23 37 24
14	40 12 41 13
14	42 -2 43 -1
14	44 -68 45 -67
14	44 7 45 8
14	45 30 46 31
14	45 80 46 81
14	46 17 47 18
14	46 67 47 68
14	47 -10 48 -9
14	48 48 49 49
14	49 -68 50 -67
14	49 18 50 19
14	49 38 50 39
14	50 -67 51 -66
14	50 -47 51 -46
14	50 18 51 19
14	52 19 53 20
14	53 19 54 20
14	53 38 54 39
14	54 45 55 46
14	55 -4 56 -3
14	55 44 56 45
14	56 72 57 73
14	57 -67 58 -66
14	57 24 58 25
14	57 41 58 42
14	59 75 60 76
14	59 81 60 82
14	60 47 61 48
14	60 74 61 75
14	60 81 61 82
14	61 81 62 82
14	62 42 63 43
14	62 43 63 44
14	63 36 64 37
14	63 76 64 77
14	64 50 65 51
14	64 75 65 76
14	64 80 65 81
14	64 81 65 82
14	65 75 66 76
14	66 49 67 50
14	66 76 67 77
14	67 45 68 46
14	68 -73 69 -72
14	68 48 69 49
14	68 50 69 51
14	70 49 71 50
14	72 7 73 8
14	73 8 74 9
14	73 10 74 11
14	73 67 74 68
14	74 -70 75 -69
14	74 72 75 73
14	74 73 75 74
14	75 47 76 48
14	75 72 76 73
14	76 73 77 74
14	77 50 78 51
14	79 49 80 50
14	80 62 81 63
14	80 67 81 68
14	82 64 83 65
14	82 67 83 68
14	82 69 83 70
14	83 65 84 66
14	83 68 84 69
14	83 72 84 73
14	83 75 84 76
14	84 63 85 64
14	85 66 86 67
14	86 75 87 76
14	87 45 88 46
14	87 72 88 73
14	87 75 88 76
14	88 63 89 64
14	88 73 89 74
14	89 37 90 38
14	89 40 90 41
14	89 45 90 46
14	89 64 90 65
14	89 66 90 67
14	90 65 91 66
14	90 73 91 74
14	90 75 91 76
14	90 79 91 80
14	91 41 92 42
14	91 62 92 63
14	91 64 92 65
14	92 36 93 37
14	92 42 93 43
14	93 37 94 38
14	93 47 94 48
14	93 61 94 62
14	93 65 94 66
14	93 69 94 70
14	93 70 94 71
14	93 81 94 82
14	94 48 95 49
14	94 61 95 62
14	94 62 95 63
14	94 67 95 68
14	96 -12 97 -11
14	96 43 97 44
14	96 63 97 64
14	96 64 97 65
14	96 77 97 78
14	97 8 98 9
14	97 13 98 14
14	98 41 99 42
14	99 42 100 43
14	99 64 100 65
14	99 69 100 70
14	99 80 100 81
14	100 72 101 73
14	100 76 101 77
14	101 76 102 77
14	104 44 105 45
14	104 60 105 61
14	104 69 105 70
14	104 77 105 78
14	105 42 106 43
14	105 59 106 60
14	105 60 106 61
14	105 66 106 67
14	105 77 106 78
14	107 2 108 3
14	107 69 108 70
14	107 75 108 76
14	107 76 108 77
14	108 20 109 21
14	108 62 109 63
14	108 63 109 64
14	110 43 111 44
14	110 45 111 46
14	110 66 111 67
14	111 15 112 16
14	111 75 112 76
14	112 55 113 56
14	112 71 113 72
14	113 -28 114 -27
14	114 46 115 47
14	114 47 115 48
14	115 -27 116 -26
14	115 46 116 47
14	115 54 116 55
14	115 61 116 62
14	115 66 116 67
14	115 67 116 68
