22	-177 -44 -176 -43
22	-175 -19 -174 -18
22	-172 -15 -171 -14
22	-170 56 -169 57
22	-163 58 -162 59
22	-158 1 -157 2
22	-155 19 -154 20
22	-151 -17 -150 -16
22	-98 26 -97 27
22	-97 28 -96 29
22	-94 58 -93 59
22	-92 19 -91 20
22	-88 5 -87 6
22	-87 21 -86 22
22	-86 16 -85 17
22	-83 26 -82 27
22	-82 9 -81 10
22	-82 24 -81 25
22	-81 27 -80 28
22	-80 -9 -79 -8
22	-80 51 -79 52
22	-79 56 -78 57
22	-78 -13 -77 -12
22	-75 -42 -74 -41
22	-72 -56 -71 -55
22	-63 -36 -62 -35
22	-61 10 -60 11
22	-61 56 -60 57
22	-59 -22 -58 -21
22	-57 46 -56 47
22	-55 46 -54 47
22	-53 48 -52 49
22	-50 -1 -49 0
22	-50 0 -49 1
22	-17 33 -16 34
22	-11 54 -10 55
22	-2 59 -1 60
22	0 53 1 54
22	4 40 5 41
22	4 53 5 54
22	9 43 10 44
22	11 36 12 37
22	12 -8 13 -7
22	12 36 13 37
22	16 12 17 13
22	17 -33 18 -32
22	17 31 18 32
22	19 31 20 32
22	22 58 23 59
22	32 45 33 46
22	33 7 34 8
22	36 -19 37 -18
22	40 -4 41 -3
22	42 14 43 15
22	45 -16 46 -15
22	45 31 46 32
22	46 2 47 3
22	46 44 47 45
22	51 45 52 46
22	63 45 64 46
22	66 58 67 59
22	68 55 69 56
22	69 54 70 55
22	72 29 73 30
22	75 10 76 11
22	79 8 80 9
22	87 21 88 22
22	90 23 91 24
22	97 9 98 10
22	100 8 101 9
22	108 1 109 2
22	108 10 109 11
22	113 -28 114 -27
22	116 -36 117 -35
22	118 33 119 34
22	120 -20 121 -19
22	120 6 121 7
22	120 21 121 22
22	121 -8 122 -7
22	122 -11 123 -10
22	129 -14 130 -13
22	129 -5 130 -4
22	130 -8 131 -7
22	130 0 131 1
22	134 42 135 43
22	139 41 140 42
22	142 26 143 27
22	143 -40 144 -39
22	146 -2 147 -1
22	150 -22 151 -21
22	152 -12 153 -11
22	153 -4 154 -3
22	156 60 157 61
22	163 -20 164 -19
22	166 -14 167 -13
22	175 52 176 53
22	177 -17 178 -16
22	178 52 179 53
28	-179 -19 -178 -18
28	-179 -18 -178 -17
28	-178 -30 -177 -29
28	-170 53 -169 54
28	-169 52 -168 53
28	-160 -22 -159 -21
28	-159 58 -158 59
28	-145 -28 -144 -27
28	-112 27 -111 28
28	-110 -28 -109 -27
28	-98 52 -97 53
28	-91 -2 -90 -1
28	-91 0 -90 1
28	-89 21 -88 22
28	-88 47 -87 48
28	-87 16 -86 17
28	-86 55 -85 56
28	-84 15 -83 16
28	-82 -7 -81 -6
28	-79 26 -78 27
28	-78 23 -77 24
28	-76 -53 -75 -52
28	-76 23 -75 24
28	-75 22 -74 23
28	-67 -47 -66 -46
28	-62 47 -61 48
28	-61 47 -60 48
28	-59 -36 -58 -35
28	-58 -52 -57 -51
28	-50 -2 -49 -1
28	-40 -20 -39 -19
28	-35 -7 -34 -6
28	-25 17 -24 18
28	-13 28 -12 29
28	-3 49 -2 50
28	-2 36 -1 37
28	3 -55 4 -54
28	5 5 6 6
28	8 37 9 38
28	13 40 14 41
28	13 44 14 45
28	14 12 15 13
28	16 -30 17 -29
28	18 39 19 40
28	23 57 24 58
28	31 6 32 7
28	37 21 38 22
28	37 46 38 47
28	47 47 48 48
28	48 4 49 5
28	49 50 50 51
28	51 50 52 51
28	52 24 53 25
28	52 40 53 41
28	53 38 54 39
28	61 45 62 46
28	66 60 67 61
28	67 23 68 24
28	70 54 71 55
28	71 20 72 21
28	76 55 77 56
28	77 -38 78 -37
28	80 15 81 16
28	88 21 89 22
28	95 16 96 17
28	106 -2 107 -1
28	106 2 107 3
28	107 0 108 1
28	115 -5 116 -4
28	115 35 116 36
28	116 22 117 23
28	121 -19 122 -18
28	122 -17 123 -16
28	124 37 125 38
28	126 -33 127 -32
28	127 -14 128 -13
28	127 -3 128 -2
28	129 -9 130 -8
28	129 -7 130 -6
28	136 -12 137 -11
28	142 27 143 28
28	145 14 146 15
28	145 15 146 16
28	145 16 146 17
28	148 -20 149 -19
28	153 47 154 48
28	157 -7 158 -6
28	160 60 161 61
34	-179 -15 -178 -14
34	-162 60 -161 61
34	-161 21 -160 22
34	-161 54 -160 55
34	-156 55 -155 56
34	-141 -8 -140 -7
34	-125 46 -124 47
34	-119 28 -118 29
34	-110 22 -109 23
34	-105 18 -104 19
34	-98 24 -97 25
34	-98 27 -97 28
34	-88 20 -87 21
34	-88 54 -87 55
34	-85 53 -84 54
34	-81 26 -80 27
34	-81 28 -80 29
34	-80 53 -79 54
34	-78 24 -77 25
34	-76 35 -75 36
34	-73 12 -72 13
34	-73 20 -72 21
34	-69 12 -68 13
34	-65 -14 -64 -13
34	-64 -42 -63 -41
34	-64 18 -63 19
34	-60 -26 -59 -25
34	-60 8 -59 9
34	-51 -32 -50 -31
34	-51 2 -50 3
34	-41 -22 -40 -21
34	-35 -9 -34 -8
34	-26 36 -25 37
34	-18 14 -17 15
34	-15 -8 -14 -7
34	-8 56 -7 57
34	-6 51 -5 52
34	-5 47 -4 48
34	-4 59 -3 60
34	9 57 10 58
34	11 -19 12 -18
34	11 34 12 35
34	13 12 14 13
34	14 35 15 36
34	29 -33 30 -32
34	38 22 39 23
34	38 41 39 42
34	41 17 42 18
34	45 12 46 13
34	49 39 50 40
34	50 -47 51 -46
34	52 12 53 13
34	52 47 53 48
34	53 24 54 25
34	57 18 58 19
34	57 39 58 40
34	63 -20 64 -19
34	64 60 65 61
34	66 24 67 25
34	66 57 67 58
34	68 54 69 55
34	70 20 71 21
34	75 53 76 54
34	79 60 80 61
34	91 21 92 22
34	93 12 94 13
34	98 0 99 1
34	105 -11 106 -10
34	105 -4 106 -3
34	105 3 106 4
34	107 -4 108 -3
34	109 2 110 3
34	114 -30 115 -29
34	126 -14 127 -13
34	126 3 127 4
34	128 -9 129 -8
34	136 -1 137 0
34	138 -17 139 -16
34	139 -38 140 -37
34	139 -17 140 -16
34	141 47 142 48
34	143 53 144 54
34	147 -39 148 -38
34	149 -5 150 -4
34	151 7 152 8
34	152 46 153 47
34	153 -25 154 -24
34	155 54 156 55
34	160 53 161 54
34	167 -22 168 -21
34	168 -15 169 -14
34	173 -37 174 -36
39	-172 52 -171 53
39	-170 -15 -169 -14
39	-152 58 -151 59
39	-113 60 -112 61
39	-111 18 -110 19
39	-98 25 -97 26
39	-95 29 -94 30
39	-95 58 -94 59
39	-83 21 -82 22
39	-83 51 -82 52
39	-81 -34 -80 -33
39	-79 20 -78 21
39	-77 34 -76 35
39	-68 -54 -67 -53
39	-60 13 -59 14
39	-58 -39 -57 -38
39	-41 -3 -40 -2
39	-39 -14 -38 -13
39	-25 15 -24 16
39	-17 23 -16 24
39	-3 46 -2 47
39	15 54 16 55
39	16 37 17 38
39	27 10 28 11
39	38 -18 39 -17
39	70 58 71 59
39	71 58 72 59
39	75 55 76 56
39	77 52 78 53
39	81 56 82 57
39	90 22 91 23
39	92 10 93 11
39	97 11 98 12
39	108 -3 109 -2
39	113 -26 114 -25
39	123 46 124 47
39	124 14 125 15
39	131 -5 132 -4
39	131 30 132 31
39	142 -10 143 -9
39	143 -35 144 -34
39	143 47 144 48
39	155 -8 156 -7
39	159 59 160 60
39	162 5 163 6
45	-176 -20 -175 -19
45	-164 60 -163 61
45	-119 32 -118 33
45	-100 52 -99 53
45	-89 56 -88 57
45	-81 59 -80 60
45	-80 54 -79 55
45	-79 -34 -78 -33
45	-76 -45 -75 -44
45	-76 36 -75 37
45	-65 11 -64 12
45	-65 17 -64 18
45	-64 -43 -63 -42
45	-63 -31 -62 -30
45	-54 -34 -53 -33
45	-49 -1 -48 0
45	-44 -24 -43 -23
45	17 -32 18 -31
45	24 39 25 40
45	35 -22 36 -21
45	48 50 49 51
45	49 6 50 7
45	49 48 50 49
45	50 28 51 29
45	52 41 53 42
45	61 51 62 52
45	63 51 64 52
45	63 53 64 54
45	64 45 65 46
45	64 53 65 54
45	67 54 68 55
45	74 54 75 55
45	75 46 76 47
45	80 12 81 13
45	93 8 94 9
45	99 -1 100 0
45	106 8 107 9
45	134 -1 135 0
45	140 54 141 55
45	141 -16 142 -15
45	141 -15 142 -14
45	155 60 156 61
45	167 -21 168 -20
45	168 -48 169 -47
45	176 -42 177 -41
50	-145 59 -144 60
50	-142 59 -141 60
50	-102 53 -101 54
50	-94 57 -93 58
50	-90 -1 -89 0
50	-88 21 -87 22
50	-80 56 -79 57
50	-67 17 -66 18
50	-63 -40 -62 -39
50	-63 9 -62 10
50	-62 17 -61 18
50	-51 0 -50 1
50	-45 -2 -44 -1
50	-16 11 -15 12
50	-16 24 -15 25
50	-2 4 -1 5
50	-2 45 -1 46
50	4 39 5 40
50	21 57 22 58
50	27 31 28 32
50	29 31 30 32
50	33 8 34 9
50	40 15 41 16
50	42 -1 43 0
50	47 3 48 4
50	47 31 48 32
50	50 14 51 15
50	56 17 57 18
50	66 44 67 45
50	69 57 70 58
50	74 45 75 46
50	88 24 89 25
50	102 1 103 2
50	106 -6 107 -5
50	108 4 109 5
50	112 -7 113 -6
50	114 -22 115 -21
50	115 -7 116 -6
50	123 6 124 7
50	124 24 125 25
50	126 -3 127 -2
50	128 -2 129 -1
50	129 -1 130 0
50	132 -5 133 -4
50	139 -37 140 -36
50	141 -13 142 -12
50	144 -31 145 -30
50	152 -3 153 -2
50	166 -11 167 -10
50	177 52 178 53
56	-177 -45 -176 -44
56	-160 54 -159 55
56	-158 58 -157 59
56	-116 60 -115 61
56	-98 22 -97 23
56	-92 55 -91 56
56	-89 54 -88 55
56	-87 52 -86 53
56	-85 52 -84 53
56	-82 52 -81 53
56	-79 58 -78 59
56	-76 -46 -75 -45
56	-70 12 -69 13
56	-68 58 -67 59
56	-67 -46 -66 -45
56	-66 -48 -65 -47
56	-65 -2 -64 -1
56	-65 47 -64 48
56	-64 -55 -63 -54
56	-64 -3 -63 -2
56	-63 16 -62 17
56	-61 -31 -60 -30
56	-60 -28 -59 -27
56	-58 6 -57 7
56	-56 46 -55 47
56	-48 -26 -47 -25
56	-17 17 -16 18
56	-10 -41 -9 -40
56	-8 58 -7 59
56	-5 14 -4 15
56	10 57 11 58
56	16 31 17 32
56	37 60 38 61
56	46 50 47 51
56	51 48 52 49
56	63 54 64 55
56	65 53 66 54
56	69 55 70 56
56	71 57 72 58
56	74 52 75 53
56	78 52 79 53
56	78 56 79 57
56	79 7 80 8
56	89 22 90 23
56	93 13 94 14
56	100 2 101 3
56	102 -6 103 -5
56	108 0 109 1
56	113 4 114 5
56	120 35 121 36
56	121 27 122 28
56	121 31 122 32
56	135 -19 136 -18
56	136 -35 137 -34
56	136 -15 137 -14
56	137 -2 138 -1
56	138 55 139 56
56	139 33 140 34
56	142 39 143 40
56	145 18 146 19
56	147 -40 148 -39
56	151 -35 152 -34
56	158 -55 159 -54
56	173 -40 174 -39
56	174 -41 175 -40
62	-176 51 -175 52
62	-167 54 -166 55
62	-140 -9 -139 -8
62	-135 55 -134 56
62	-132 54 -131 55
62	-120 33 -119 34
62	-99 51 -98 52
62	-99 52 -98 53
62	-92 34 -91 35
62	-90 56 -89 57
62	-88 42 -87 43
62	-87 45 -86 46
62	-87 55 -86 56
62	-86 52 -85 53
62	-84 54 -83 55
62	-83 23 -82 24
62	-78 22 -77 23
62	-76 21 -75 22
