8	-180 -85 -179 -84
8	-180 51 -179 52
8	-179 -21 -178 -20
8	-179 28 -178 29
8	-178 66 -177 67
8	-177 -86 -176 -85
8	-177 0 -176 1
8	-176 -86 -175 -85
8	-176 27 -175 28
8	-174 60 -173 61
8	-174 67 -173 68
8	-173 -5 -172 -4
8	-173 52 -172 53
8	-173 66 -172 67
8	-173 67 -172 68
8	-172 52 -171 53
8	-172 64 -171 65
8	-170 53 -169 54
8	-169 -85 -168 -84
8	-169 63 -168 64
8	-166 -86 -165 -85
8	-166 -11 -165 -10
8	-166 23 -165 24
8	-164 61 -163 62
8	-163 62 -162 63
8	-162 54 -161 55
8	-162 56 -161 57
8	-161 -87 -160 -86
8	-161 22 -160 23
8	-161 69 -160 70
8	-160 59 -159 60
8	-159 -86 -158 -85
8	-159 -21 -158 -20
8	-159 61 -158 62
8	-159 63 -158 64
8	-158 -87 -157 -86
8	-158 -86 -157 -85
8	-158 20 -157 21
8	-158 68 -157 69
8	-158 69 -157 70
8	-158 71 -157 72
8	-157 -87 -156 -86
8	-157 68 -156 69
8	-156 -79 -155 -78
8	-156 55 -155 56
8	-156 61 -155 62
8	-155 -17 -154 -16
8	-155 67 -154 68
8	-155 71 -154 72
8	-154 -86 -153 -85
8	-154 -78 -153 -77
8	-154 61 -153 62
8	-153 -78 -152 -77
8	-153 63 -152 64
8	-153 68 -152 69
8	-152 -87 -151 -86
8	-152 64 -151 65
8	-152 68 -151 69
8	-150 -87 -149 -86
8	-150 -86 -149 -85
8	-149 -77 -148 -76
8	-148 -77 -147 -76
8	-147 -86 -146 -85
8	-147 -78 -146 -77
8	-147 69 -146 70
8	-145 -78 -144 -77
8	-145 -15 -144 -14
8	-145 59 -144 60
8	-145 70 -144 71
8	-144 -77 -143 -76
8	-144 -21 -143 -20
8	-143 69 -142 70
8	-142 -15 -141 -14
8	-142 68 -141 69
8	-141 -22 -140 -21
8	-141 -20 -140 -19
8	-141 -16 -140 -15
8	-141 59 -140 60
8	-141 63 -140 64
8	-140 -76 -139 -75
8	-139 -23 -138 -22
8	-139 -21 -138 -20
8	-139 -18 -138 -17
8	-139 -15 -138 -14
8	-138 -76 -137 -75
8	-138 69 -137 70
8	-137 -23 -136 -22
8	-134 61 -133 62
8	-133 -76 -132 -75
8	-133 -75 -132 -74
8	-132 64 -131 65
8	-130 62 -129 63
8	-130 66 -129 67
8	-130 68 -129 69
8	-129 64 -128 65
8	-129 65 -128 66
8	-129 68 -128 69
8	-129 70 -128 71
8	-128 65 -127 66
8	-128 66 -127 67
8	-126 71 -125 72
8	-126 72 -125 73
8	-125 39 -124 40
8	-124 63 -123 64
8	-122 60 -121 61
8	-122 62 -121 63
8	-121 62 -120 63
8	-120 -75 -119 -74
8	-120 76 -119 77
8	-116 -75 -115 -74
8	-116 65 -115 66
8	-116 66 -115 67
8	-116 68 -115 69
8	-115 -75 -114 -74
8	-114 69 -113 70
8	-114 70 -113 71
8	-114 75 -113 76
8	-112 18 -111 19
8	-112 67 -111 68
8	-112 70 -111 71
8	-111 19 -110 20
8	-111 67 -110 68
8	-110 10 -109 11
8	-110 55 -109 56
8	-109 58 -108 59
8	-109 65 -108 66
8	-109 72 -108 73
8	-109 75 -108 76
8	-109 76 -108 77
8	-108 56 -107 57
8	-107 56 -106 57
8	-106 -27 -105 -26
8	-106 57 -105 58
8	-106 75 -105 76
8	-105 63 -104 64
8	-104 -75 -103 -74
8	-103 75 -102 76
8	-102 -76 -101 -75
8	-102 73 -101 74
8	-101 75 -100 76
8	-100 -76 -99 -75
8	-100 -75 -99 -74
8	-100 73 -99 74
8	-99 53 -98 54
8	-98 64 -97 65
8	-98 76 -97 77
8	-97 27 -96 28
8	-97 70 -96 71
8	-96 19 -95 20
8	-96 57 -95 58
8	-96 71 -95 72
8	-96 76 -95 77
8	-96 77 -95 78
8	-94 65 -93 66
8	-94 72 -93 73
